text,label
"------=_NextPart_000_00C8_20D83C2D.E4417B07
Content-Type: text/html; charset=""iso-8859-1""
Content-Transfer-Encoding: base64


PCFET0NUWVBFIGh0bWwgUFVCTElDICItLy9XM0MvL0RURCBIVE1MIDQuMDEg
VHJhbnNpdGlvbmFsLy9FTiI+DQo8aHRtbD4NCjxoZWFkPg0KICAgICAgICAg
ICANCiAgPG1ldGEgaHR0cC1lcXVpdj0iY29udGVudC10eXBlIiBjb250ZW50
PSJ0ZXh0L2h0bWw7IGNoYXJzZXQ9SVNPLTg4NTktMSI+DQogIDx0aXRsZT5N
aWdodHkgSmV0PC90aXRsZT4NCjwvaGVhZD4NCiAgPGJvZHk+DQogICAgIA0K
PHRhYmxlIGNlbGxwYWRkaW5nPSIyIiBjZWxsc3BhY2luZz0iMiIgYm9yZGVy
PSIwIiB3aWR0aD0iMTAwJSI+DQogICAgIDx0Ym9keT4NCiAgICAgICA8dHI+
DQogICAgICAgICA8dGQgdmFsaWduPSJUb3AiIGJnY29sb3I9ImJsYWNrIj4g
ICAgICAgICAgICAgICAgICAgICANCiAgICAgIDxkaXYgYWxpZ249IkNlbnRl
ciI+PHU+PGI+PGZvbnQgY29sb3I9InJlZCIgc2l6ZT0iKzMiPldBUk5JTkc6
PC9mb250PjwvYj48L3U+PC9kaXY+DQogICAgICAgICA8YnI+DQogICAgICAg
ICAgICAgICAgICAgICAgIA0KICAgICAgPGRpdiBhbGlnbj0iQ2VudGVyIj48
Zm9udCBjb2xvcj0iIzAwY2NjYyIgc2l6ZT0iKzIiPiAgRG8gbm90IGJ1eSBh
bm90aGVyDQogIGluayBjYXJ0cmlkZ2UgdW50aWwgeW91IHJlYWQgdGhpcyE8
YnI+DQogICAgICAgICA8L2ZvbnQ+PC9kaXY+DQogICAgICAgICAgICAgICAg
ICAgICAgIA0KICAgICAgPGRpdiBhbGlnbj0iQ2VudGVyIj48Zm9udCBjb2xv
cj0iI2ZmZmZmZiI+PGJyPg0KICAgICAgICAgPGZvbnQgc2l6ZT0iKzIiPiAg
IFRpcmVkIG9mIHBheWluZyAkMjAsICQzMCwgJDQwIG9yIGV2ZW4gJDUwIGZv
ciANCmlua2pldCAgICAgY2FydHJpZGdlcz88YnI+DQogICAgICAgICAgICAg
VGlyZWQgb2YgeW91ciBwcmludGVyIHJ1bm5pbmcgb3V0IG9mIGluayBBR0FJ
Tj88YnI+DQogICAgICAgICAgICAgICAgVGlyZWQgb2YgcnVubmluZyBmcm9t
IHN0b3JlIHRvIHN0b3JlIGxvb2tpbmcgZm9yIHRoZSByaWdodA0KIGNhcnRy
aWRnZT88YnI+DQogICAgICAgICAgICAgICAgVGlyZWQgb2YgaGF2aW5nIHRv
IHdhaXQgdW50aWwgbW9ybmluZyB0byBnZXQgeW91ciBwcmludGVyIA0Kd29y
a2luZz88YnI+DQogICAgICAgICAgICAgICAgSnVzdCBUaXJlZCBvZiBiZWlu
ZyBUaXJlZD88L2ZvbnQ+PGJyPg0KICAgICAgICAgPC9mb250PjwvZGl2Pg0K
ICAgICAgICAgICAgICAgICAgICAgICANCiAgICAgIDxkaXYgYWxpZ249IkNl
bnRlciI+PGJyPg0KICAgICAgICAgPGZvbnQgc2l6ZT0iKzMiIGNvbG9yPSIj
MzNmZjMzIj5ZT1UgTkVFRCBUSEU8L2ZvbnQ+PGJyPg0KICAgICAgICAgPGJy
Pg0KICAgICAgICAgPC9kaXY+DQogICAgICAgICAgICAgICAgICAgICAgIA0K
ICAgICAgPHRhYmxlIGJnY29sb3I9ImJsYWNrIj4NCiAg",1
"<= /A> Thank You, Your email address was obtained from a purch= ased  list, Reference # 1220-14000.Â Â If you wish to unsubscribe from t= his list, please Click here and e= nter your name into the remove box. If you have previously unsubscribed and are still receiving this message, you may email our Abuse Contr= ol Center, or call 1-888-763-2497, or write us at: NoSpam, 6484 Coral Way, Miami, FL, 33155"". Â© 2002 Web Credit Inc. All Rights Reser= ved.",1
daily top 10 laavilta197074645600trackmecom daily top 10 cnncom top videos stories aug 1 2008 358 pm edt top 10 videos 1 montauk monster httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731moosmontaukmonstercnn devil dog turtle montauk monster cnns jeanne moos asks thing 2 racy photos toddlers mom httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080731ngracyphotoscnn 3 news absurd episode 54 httpwwwcnncomvideopartnersemailindexhtmlurlvideopodcastsabsurdsite20080801notaepisode54cnn 4 police beating dispute httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080731levspolicevideocnn 5 mom pleads girls return httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801hillbossreighpleacnn 6 defendant fakes heart attack httpwwwcnncomvideopartnersemailindexhtmlurlvideocrime20080801dntfakeheartattackmxfwhio 7 killer carried victims head httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080731natpkgcanbusdecapitationctv 8 murder confession recanted httpwwwcnncomvideopartnersemailindexhtmlurlvideoworld20080801blakebrazilteenmurderitn 9 anthrax suspects home httpwwwcnncomvideopartnersemailindexhtmlurlvideous20080801vondrbruceivinshomecnn 10 hecklers interrupt obama talk httpwwwcnncomvideopartnersemailindexhtmlurlvideopolitics20080801sotflobamaprotestersbaynews9 top 10 stories 1 suspect beheading identified httpwwwcnncom2008worldamericas0801canadabeheadingindexhtml canadian police say vince weiguang li 40 edmonton charged seconddegree murder beheading man bus 2 judge taken last jena 6 cases httpwwwcnncom2008crime0801jena6appealindexhtml 3 people mag gets pittjolie pix httpwwwcnncom2008showbizmovies0801brangelinaphotosapindexhtml 4 attack toronto called racial httpwwwcnncom2008worldamericas0801canadaattackapindexhtml 5 ireporters unusual names httpwwwcnncom2008living0801unusualnamesirptindexhtml 6 mother pleads childs return httpwwwcnncom2008crime0801rockefellerkidnappingindexhtml 7 karadzic made deal us httpwwwcnncom2008worldeurope0801karadzictrialindexhtml ,1
sonja dupree sonjad3net remedy aid painful weakness small dimensions catch eye women regained selfconfidence httpdearbrightcom times much 17 minutesunharmed position assureto fly federal property land vimy tue 05 aug 2008 202828 0400 huge love luger attainable,1
"Beautiful, let the information wars begin... I can't wait to see how 
this evolves... Perhaps the RIAA will seek legislation preventing others 
from preventing their access to other networks? I can't see how that 
would work out though... Yes, very interesting, and quite sad at the 
same time.

Elias


R. A. Hettinga wrote:

>http://www.informationwave.net/news/20020819riaa.php ...
>


http://xent.com/mailman/listinfo/fork",0
"F I N A L    N O T I C E !
NEW PROGRAM pays you IMMEDIATELY!

Get STARTED TODAY 
with USA's fastest growing BUSINESS OPPORTUNITY

NOT MLM!

Here you get paid LARGE checks the same day!
Use the Internet to make money 24 hours a day!

I made unbelievable $21,000 in June! 
.. and will prove it, if you wish!


Everybody can do this!
- A U T O P I L O T   SYSTEM ! - 
OUR System generates all LEADS for YOU!

MINIMUM cash outlay gets you STARTED TODAY!
Program available in US and Canada ONLY!


Are you ready to CHANGE YOUR LIFE ?


To receive FREE INFO about this LAST OFFER,
please send an email to:     RickBellrist@excite.com

with ""SEND INFO"" in the subject line!!
(do NOT click REPLY!)







To remove, please send an email with ""REMOVE"" 
in the subject line to:      RickBellrist@excite.com

--DeathToSpamDeathToSpamDeathToSpam--


-------------------------------------------------------
This sf.net email is sponsored by:ThinkGeek
Welcome to geek heaven.
http://thinkgeek.com/sf
_______________________________________________
Spamassassin-Sightings mailing list
Spamassassin-Sightings@lists.sourceforge.net
https://lists.sourceforge.net/lists/listinfo/spamassassin-sightings",1
"On 10/31/07, Chris Dolan  wrote:
> On Oct 30, 2007, at 11:08 AM, Dave Mitchell wrote:
>
> > Well, they're slightly related, but the two fixes can be developed
> > independently of each other. They both involve making the tokeniser
> > be a
> > bit more clever when processing literal strings. There's a function
> > that
> > scans through characters in a literal string until it finds something
> > ""interesting"". For example, in the double-quoted string ""abc$d"", it
> > stops
> > at the $ and returns ""abc"" as a token.  One fix involves stopping that
> > function thinking that # is interesting when within [], the other
> > involves
> > making it think that '(?{' is interesting.
>
> OK, fair enough.  Consistency is what I seek.  :-)  In that light,
> here's an alternative proposed test patch.  As of 32199, this patch
> yields (abbreviated somewhat):
>
>     ok 1342
>     ok 1343
>     ok 1344
>     not ok 1345 () 'foo \\[#\\]'x:foo[#]:y:$&:foo[#] => `foo[', match=1
>     not ok 1346 () 'foo [#]':foo#:y:$&:foo# => `'', match=
>     ok 1347
>     ok 1348
>     not ok 1349 () 'foo \\[#\\]':foo[#]:y:$&:foo[#] => `'', match=
>
> Chris
>
>
> --- t/op/re_tests.orig  2007-10-28 09:26:00.000000000 -0500
> +++ t/op/re_tests       2007-10-30 19:55:16.000000000 -0500
> @@ -1338,3 +1338,12 @@
> .*\\z   foo\\n   y       -       -
> ^(?:(\\d)x)?\\d$ 1       y       ${\\(defined($1)?1:0)}   0
> .*?(?:(\\w)|(\\w))x      abx     y       $1-$2   b-
> +
> +'foo [#]'x     foo#    y       $&      foo#
> +'foo [#'x      foo#    c       -       Unmatched [
> +'foo \\[#]'x    foo#    n       -       -
> +'foo \\[#\\]'x   foo[#]  y       $&      foo[#]
> +'foo [#]'      foo#    y       $&      foo#
> +'foo [#'       foo#    c       -       Unmatched [
> +'foo \\[#]'     foo#    n       -       -
> +'foo \\[#\\]'    foo[#]  y       $&      foo[#]

I think there is a way to mark the failing ones as todo tests, youd
have to poke around in the re_tests test file to see how, if not just
modify regexp.t",0
"
Dear 76f40b50e1cae5cb5d8b6a4b0dff2480

Summer is a great time to take a  break off at work and think about your health & personal life.

And we are glad to assist you with it.

 From now on till 30th of September you can use our particular offer.

Visit our site for further details.

answerdry.com

6 Aug 2008 18:13:54


",1
arlin ted teresapfcnetcom qcbuwep encrypted message available wed 06 aug 2008 161227 0000 ,1
"beberg, would you rather mrsrobinson@bellsouth.net?

into plastics too,
schuman

-----Original Message-----
From: fork-admin@xent.com [mailto:fork-admin@xent.com]On Behalf Of
Joseph S. Barrera III
Sent: Sunday, September 01, 2002 7:52 PM
To: FoRK
Subject: Re: revocation of grlygrl201@


bitbitch@magnesium.net wrote:
 > Well Beberg, unless you're really into Anime and actually hold true
 > that dead people can send email, I think Geege's subject is just
 > dandy.

Funny you should mention that, as I just came back from refilling
the green coolant in my Navi.

 > (bonus FoRK points if Adam knows what anime i'm refering to)

I guess I don't get any points, do I? No, didn't think so.

- Joe

P.S. We've just started watching Boogiepop Phantom...

-- 
The Combatant State is your father and your mother, your only
protector, the totality of your interests. No discipline can
be stern enough for the man who denies that by word or deed.",0
"-----BEGIN PGP SIGNED MESSAGE-----
Hash: SHA1

On Apr 30, 2008, at 2:41 PM, Torsten Bronger wrote:

> Indeed.  From today's perspective, I see no use case for getting
> human text snippets in byte strings encoded with the same encoding
> that just happened to be used in the .mo file, or with the
> ""preferred system encoding"".

Agreed.

> So it is only about the question how much hassle a
> renaming/deprecation generates for existing code.

Maybe we shouldn't be so worried about deprecation.  Py3 is a clean  
break, right?

>> That might argue for renaming ugettext() to gettext() and adding
>> something like a egettext() or bgettext() method.
>
> Okay.  But I think its not much advantage to have the ""encoded""
> functions under new names, given that instead of renaming, you can
> also easily use ugettext to mimic their behaviour.

Works for me.

>> OTOH, the current names are inspired from GNU gettext so it seems
>> to me there's not much value in renaming our methods, except to
>> increase confusion and break backward compatibility .
>
> Well, this is hard to evaluate.  However, I think that if there is
> no danger of getting silent errors, then the module should switch to
> unicode, possibly even unicode-only.  After all, the results of
> gettext are likely to be passed to higher-level functions that use
> (or will switch to) unicode, too.
>
> As for ""gettext"" returning a unicode string: If clearly documented,
> I see not too much harm in using a different type scheme than C
> gettext; this should be acceptable in a reimplementation in another
> language.

Torsten, I agree.  Let's just rename ugettext() to gettext() and have  
it return unicodes.  That's the cleanest API we can do for Python.

- -Barry

-----BEGIN PGP SIGNATURE-----
Version: GnuPG v1.4.8 (Darwin)

iQCVAwUBSBoWv3EjvBPtnXfVAQJF1QQAr2G+UHqXkuckx9oREYpwsXhDhISy4pKJ
l3Ai+p+vlVsKIPiYn8HSuJYFRa8QIOBT5EOl6DEDMvQ78hYXu1VaLGWO5bOvnrjS
TtCeyM9xZuXWxB3StHO3ao8pK4VdBtljBsi+3vZ8br+4zZpOKQRwiMoWozqyq6u1
EwxFUwE19q",0
fw interview david please feel free call e mail monday need information also coordinate expedite approval process enron content book phone number 713 853 9354 kal shah enrononline original message kitchen louise sent friday july 06 2001 5 23 pm dgautschi deloitte com cc shah kal subject interview due size presentations come one time forwarded louise kitchen hou ect 07 06 2001 05 20 pm louise kitchen 07 06 2001 05 11 pm dgautschi deloitte com cc kal shah enron enronxgate subject interview kal please provide david many statistics needs book could also make sure david gets help turning around comments quotes etc may want use book understand pretty short timescales attached couple recent presentations old presentation analyst conference january thanks louise,0
job opening english socio applied poster note please send query via email posting peter thanks km hiroshima university faculty integrated arts science kagamiyama 1 chome 7 1 higashi hiroshima hiroshima japan 724 dean prof mitsuo watabe 7 december 1994 faculty position english department foreign language course applications invited suitable candidates either english native speakers japanese temporary 3 year teaching position department details relating position method application documents required given location hiroshima university foreign language course department english faculty required professor associate professor lecturer starting date april 1 1995 duration april 1 1995 march 31 1998 qualifications essential ph preferred research teaching experience desirable japanese candidates must reached age 60 area specialization sociolinguistics applied linguistics teaching duties specialized classes sociolinguistics general english classes skillbased english classes specializing reading listening speaking writing documents required curriculum vitae including recent photograph publications nb originals required names addresses three persons references may sought deadline receipt applications supporting documents january 9 1995 applications sent prof mitsuo watabe dean faculty integrated arts science hiroshima university kagamiyama 1 chome 7 1 higashi hiroshima hiroshima 724 japan information may obtained chairman selection committee prof peter goldsbury english department faculty integrated arts science hiroshima university kagamiyama 1 chome 7 1 higashi hiroshima hiroshima 724 japan tel int 81824 246436 fax int 81824 240755 home tel int 8182 2111271 home fax int 8182 2111955,0
"http://www.hughes-family.org/bugzilla/show_bug.cgi?id=1046





------- Additional Comments From spamassassin-contrib@msquadrat.de  2002-10-03 13:57 -------
> I've thought about this and PM_FILTER needs to die. I've now tried  
> multiple ways to make it just transparently work on 5.00503 and failed.  
> If anyone has any bright ideas please jump in. 
>  
> You see anyone upgrading from the CPAN shell will get a failure on the line: 
>  
>    use ExtUtils::MakeMaker 5.45; 
 
Quite some modules from CPAN do have a line like this nowadays (I think or 
read so somewhere, respectively). And the Perl error message is very clear: 
""ExtUtils::MakeMaker version 5.45 required--this is only version 5.4302 at 
Makefile.PL line 2."" 
 
> Because it never gets chance to reach a ""WriteMakefile"" line with a  
> PREREQ_PM => { ExtUtils::MakeMaker => 5.45 } option. So the CPAN shell  
> can't automatically upgrade this module. I cannot think of any way  
> around this. 
 
I could think of a solution: We could remove the ""use"" line and add the 
version to PREREQ_PM. After WriteMakefile() we could add the lines 
  require ExtUtils::MakeMaker; 
  ExtUtils::MakeMaker->VERSION(5.45); 
to do per hand what 'use ExtUtils::MakeMaker 5.45' does automagically; `perl 
Makefile.PL` will die with a ""Uncaught exception from user code: 
ExtUtils::MakeMaker version 5.45 required--this is only version 5.4302 at 
Makefile.PL line 103."" there but we've got a Makefile. But I don't know if 
CPAN will run the make anyway... 
 
> To add insult to injury, the PM_FILTER part gets run during pm_to_blib,  
> which would be fine, except ExtUtils::MakeMaker doesn't let you write a  
> MY::pm_to_blib - it's non-overridable! So even though we could  
> potentially copy the 5.45 ExtUtils::Install::pm_to_blib code somewhere  
> into the spamassassin codebase (I tried that first), we can't cause the  
> Makefile to call our code :-( 
 
We could call the preprocessor on install time. That's not a very clean 
approach b",0
